# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	50750
#@/user_id	sync_config
qing chu 	清除	c=12 d=0.000907334 t=50750
qing chu a 	清楚啊	c=1 d=7.85214e-68 t=50750
qing dao 	請到	c=1 d=1.27251e-41 t=50750
qing deng lu 	請登錄	c=8 d=0.00146632 t=50750
qing du 	輕度	c=1 d=5.6472e-43 t=50750
qing feng 	清風	c=1 d=8.78217e-32 t=50750
qing hua da xue 	清華大學	c=1 d=1.56071e-31 t=50750
qing jiao 	請教	c=4 d=0.375311 t=50750
qing kong 	清空	c=8 d=4.86259e-12 t=50750
qing kuang 	情況	c=38 d=1.19728 t=50750
qing li 	清理	c=4 d=5.23826e-41 t=50750
qing lian xi 	請聯繫	c=1 d=5.18597e-70 t=50750
qing liang ji 	輕量級	c=1 d=2.32031e-20 t=50750
qing ni 	請你	c=1 d=7.63176e-86 t=50750
qing qiu 	請求	c=61 d=2.25695 t=50750
qing qiu tou 	請求頭	c=1 d=5.42023e-31 t=50750
qing shu ru 	請輸入	c=3 d=3.38189e-11 t=50750
qing song 	輕鬆	c=1 d=0.0466538 t=50750
qing wen 	請問	c=4 d=0.0475963 t=50750
qing wo 	請我	c=1 d=1.44071e-31 t=50750
qing xi 	清晰	c=2 d=7.43471e-43 t=50750
qing xian 	請先	c=2 d=1.04981e-13 t=50750
qing xuan ze 	請選擇	c=4 d=1.77526e-17 t=50750
qing yi 	情誼	c=1 d=2.83404e-20 t=50750
qing zai 	請在	c=1 d=0.000210716 t=50750
qiu 	球	c=2 d=2.32502e-05 t=50750
qiu sheng 	求生	c=1 d=0.199888 t=50750
qu 	區	c=4 d=2.00507e-08 t=50750
qu 	去	c=142 d=2.02066 t=50750
qu 	取	c=16 d=0.0911727 t=50750
qu bie 	區別	c=10 d=3.63588e-10 t=50750
qu chu 	去除	c=15 d=7.22896e-07 t=50750
qu dao 	渠道	c=46 d=1.64559e-06 t=50750
qu diao 	去掉	c=26 d=7.97158e-11 t=50750
qu diao ma 	去掉嗎	c=1 d=2.64928e-21 t=50750
qu dong 	驅動	c=4 d=2.72291e-20 t=50750
qu fan 	取反	c=2 d=0.151072 t=50750
qu fen 	區分	c=8 d=0.145876 t=50750
qu huo 	取貨	c=1 d=6.45923e-06 t=50750
qu jian 	區間	c=2 d=7.9974e-70 t=50750
qu kan 	去看	c=1 d=1.46328e-08 t=50750
qu kuai 	區塊	c=0 d=2.38148e-33 t=50750
qu kuai lian 	區塊鏈	c=1 d=2.39342e-32 t=50750
qu kuan 	取款	c=1 d=4.22429e-10 t=50750
qu nian 	去年	c=9 d=1.50378e-16 t=50750
qu shi 	趨勢	c=1 d=2.92215e-86 t=50750
qu wei 	趣味	c=1 d=1.48945e-40 t=50750
qu xian 	曲線	c=1 d=1.10818e-32 t=50750
qu xiao 	取消	c=39 d=0.856475 t=50750
qu yu 	區域	c=35 d=0.0019694 t=50750
qu yu hao 	區域號	c=1 d=3.93376e-54 t=50750
qu zhi 	取值	c=4 d=2.574e-06 t=50750
quan 	全	c=5 d=6.04122e-13 t=50750
quan 	券	c=129 d=4.29573e-15 t=50750
quan bu 	全部	c=23 d=0.0010314 t=50750
quan guo 	全國	c=2 d=2.58747e-08 t=50750
quan jiao 	全角	c=1 d=2.39635e-17 t=50750
quan ju 	全局	c=9 d=0.00072816 t=50750
quan li 	權力	c=1 d=0.0288686 t=50750
quan ping 	全屏	c=5 d=7.27675e-09 t=50750
quan shang 	圈上	c=1 d=4.54062e-36 t=50750
quan wei 	權威	c=1 d=0.276651 t=50750
quan xian 	權限	c=25 d=9.64828e-08 t=50750
quan xin 	全新	c=1 d=5.39044e-25 t=50750
quan xuan 	全選	c=2 d=1.11294e-44 t=50750
quan yi 	權益	c=1 d=6.35312e-17 t=50750
que 	確	c=1 d=6.87618e-36 t=50750
que 	缺	c=1 d=6.91065e-36 t=50750
que dian 	缺點	c=1 d=8.52869e-11 t=50750
que ding 	確定	c=18 d=0.000137168 t=50750
que ren 	確認	c=34 d=0.000675844 t=50750
que ren zhong 	確認中	c=4 d=7.08461e-05 t=50750
que shao 	缺少	c=1 d=4.96823e-36 t=50750
que shi 	確實	c=1 d=1.28194e-69 t=50750
que shi 	缺失	c=3 d=1.2703e-13 t=50750
que xian 	缺陷	c=1 d=2.38887e-39 t=50750
qun 	羣	c=6 d=1.67478e-08 t=50750
qun li 	羣裏	c=6 d=2.37049e-07 t=50750
ran 	燃	c=1 d=0.171187 t=50750
ran hou 	然後	c=169 d=0.673562 t=50750
rang 	讓	c=1 d=9.44172e-31 t=50750
rang ni 	讓你	c=1 d=8.3567e-36 t=50750
re 	熱	c=6 d=2.37291e-19 t=50750
re ai 	熱愛	c=0 d=2.99896e-10 t=50750
re ai chuan tong 	熱愛傳統	c=1 d=3.01399e-09 t=50750
re tu 	熱土	c=0 d=1.49534e-58 t=50750
re tu rang ni 	熱土讓你	c=1 d=1.50283e-57 t=50750
ren 	人	c=30 d=1.95623e-11 t=50750
ren 	認	c=4 d=6.53648e-10 t=50750
ren chu lai 	認出來	c=1 d=3.38121e-38 t=50750
ren gong 	人工	c=3 d=5.03217e-10 t=50750
ren he 	任何	c=2 d=3.65846e-24 t=50750
ren hou 	人後	c=1 d=1.875e-13 t=50750
ren jia 	人家	c=3 d=2.51288e-43 t=50750
ren kou 	人口	c=3 d=8.55056e-57 t=50750
ren min 	人民	c=2 d=0.0515891 t=50750
ren ming 	人命	c=1 d=1.32354e-33 t=50750
ren sheng 	人生	c=1 d=3.60069e-72 t=50750
ren sheng lu 	人生路	c=1 d=2.76171e-10 t=50750
ren shi 	認識	c=1 d=0.00229965 t=50750
ren shu 	人數	c=38 d=5.43796e-40 t=50750
ren wei 	人爲	c=1 d=2.55598e-11 t=50750
ren wu 	人物	c=5 d=4.02266e-37 t=50750
ren wu 	任務	c=27 d=4.19216e-05 t=50750
ren wu zhong 	任務重	c=1 d=8.76723e-12 t=50750
ren yuan 	人員	c=15 d=1.06909e-12 t=50750
ren zheng 	認證	c=5 d=0.778801 t=50750
ren zi ti 	人字梯	c=1 d=1.83338e-43 t=50750
reng ran 	仍然	c=1 d=2.89818e-48 t=50750
ri 	日	c=21 d=0.0129068 t=50750
ri bao 	日報	c=4 d=3.01498e-62 t=50750
ri bao biao 	日報表	c=1 d=4.0872e-63 t=50750
ri ben 	日本	c=2 d=1.52745e-05 t=50750
ri chang 	日常	c=3 d=7.35485e-17 t=50750
ri chu 	日出	c=2 d=6.56985e-71 t=50750
ri jian 	日間	c=1 d=1.7536e-49 t=50750
ri qi 	日期	c=4 d=9.10457e-15 t=50750
ri qi 	日起	c=1 d=1.3638e-62 t=50750
ri zhi 	日誌	c=13 d=2.62836e-16 t=50750
rong yi 	容易	c=2 d=8.77137e-39 t=50750
rong yu 	冗餘	c=1 d=1.0851e-49 t=50750
rong zi 	融資	c=1 d=9.12037e-06 t=50750
ru 	入	c=1 d=7.877e-17 t=50750
ru ci 	如此	c=0 d=2.64829e-47 t=50750
ru guo 	如果	c=96 d=1.23288 t=50750
ru guo shi 	如果是	c=3 d=1.76125e-12 t=50750
ru he 	如何	c=4 d=2.2277e-33 t=50750
ru kou 	入口	c=10 d=7.34822e-18 t=50750
ru ku 	入庫	c=3 d=1.71829e-45 t=50750
ru men 	入門	c=1 d=2.03836e-84 t=50750
ru xia 	如下	c=2 d=5.34127e-46 t=50750
ru you 	如有	c=1 d=3.62367e-88 t=50750
ru zhang 	入賬	c=2 d=1.34114e-16 t=50750
ruan 	軟	c=0 d=1.65829e-69 t=50750
ruan 	阮	c=1 d=0.367879 t=50750
ruan jian 	軟件	c=17 d=0.223508 t=50750
ruan yi 	軟一	c=1 d=0.364219 t=50750
ruan yi feng 	軟一封	c=1 d=1.6666e-68 t=50750
ruan yi feng 	阮一封	c=1 d=7.54988e-18 t=50750
ruan yi feng 	阮一鋒	c=1 d=0.346456 t=50750
run 	潤	c=1 d=3.63638e-41 t=50750
sa 	撒	c=1 d=8.84602e-29 t=50750
sa dan 	撒但	c=4 d=7.27546e-18 t=50750
sa dong feng 	洒东风	c=10 d=1.82933 t=50750
sa fei 	薩菲	c=1 d=6.46583e-19 t=50750
san 	三	c=46 d=0.0127147 t=50750
san bai 	三百	c=1 d=6.59399e-43 t=50750
san da 	三大	c=1 d=7.61384e-29 t=50750
san fang 	三方	c=1 d=9.37386e-05 t=50750
san fen zhong 	三分鐘	c=3 d=1.07523e-44 t=50750
san ge 	三個	c=9 d=0.147342 t=50750
san ji 	三級	c=2 d=3.3001e-08 t=50750
san shao 	三少	c=1 d=1.81786e-90 t=50750
san shi sui 	三十歲	c=1 d=3.27869e-18 t=50750
san tian 	三天	c=1 d=0.00018046 t=50750
san tiao 	三條	c=1 d=5.66645e-83 t=50750
san zhang 	三張	c=3 d=2.29126e-22 t=50750
sao 	掃	c=45 d=0.0118803 t=50750
sao 	騷	c=1 d=8.23675e-13 t=50750
sao ma 	掃碼	c=39 d=0.000645813 t=50750
sao miao 	掃描	c=5 d=1.33157e-16 t=50750
sao tou mo er 	搔頭摸耳	c=0 d=2.21286e-22 t=50750
se 	色	c=6 d=7.39912e-16 t=50750
sha 	啥	c=1 d=1.55822e-71 t=50750
sha 	沙	c=5 d=4.90537e-10 t=50750
sha xiang 	沙箱	c=1 d=1.02121e-41 t=50750
sha zi 	沙子	c=2 d=9.21517e-10 t=50750
shai 	曬	c=1 d=1.27164e-33 t=50750
shan 	刪	c=2 d=0.00173804 t=50750
shan 	山	c=9 d=0.0120633 t=50750
shan 	扇	c=2 d=2.88114e-70 t=50750
shan 	閃	c=4 d=3.01441e-40 t=50750
shan chu 	刪除	c=82 d=0.00559964 t=50750
shan dian 	閃電	c=1 d=0.000115643 t=50750
shan le 	刪了	c=1 d=1.07822e-33 t=50750
shan tian 	杉田	c=1 d=0.000115067 t=50750
shan tui 	閃退	c=2 d=2.56836e-09 t=50750
shang 	上	c=32 d=0.956337 t=50750
shang 	商	c=6 d=9.74283e-18 t=50750
shang an 	上岸	c=1 d=1.31645e-58 t=50750
shang ban 	上班	c=8 d=2.25346e-30 t=50750
shang cheng 	商城	c=60 d=0.0374406 t=50750
shang chuan 	上傳	c=75 d=0.00543118 t=50750
shang ci 	上次	c=11 d=0.00547388 t=50750
shang dian 	商店	c=3 d=8.2751e-23 t=50750
shang feng 	上風	c=1 d=0.00414854 t=50750
shang ge 	上個	c=1 d=5.88185e-22 t=50750
shang ge yue 	上個月	c=1 d=1.40845e-88 t=50750
shang hai 	上海	c=3 d=0.445147 t=50750
shang hu 	商戶	c=54 d=0.00625415 t=50750
shang ji 	商機	c=3 d=3.30871e-43 t=50750
shang jia 	上架	c=16 d=1.24438e-14 t=50750
shang jia 	商家	c=47 d=0.000761668 t=50750
shang jia duan 	商家端	c=13 d=1.15443e-13 t=50750
shang jia hou 	上架後	c=1 d=1.25058e-13 t=50750
shang jiao 	上角	c=1 d=1.06673e-54 t=50750
shang ke 	上課	c=1 d=1.41979e-06 t=50750
shang lai 	上來	c=1 d=0.0162445 t=50750
shang mian 	上面	c=60 d=0.0281905 t=50750
shang pin 	商品	c=249 d=0.000502914 t=50750
shang pu 	商鋪	c=1 d=1.52767e-44 t=50750
shang qi 	上期	c=1 d=3.13913e-17 t=50750
shang qu 	上去	c=23 d=0.0788664 t=50750
shang shan 	上山	c=1 d=5.77502e-71 t=50750
shang tian 	上天	c=1 d=1.84407e-82 t=50750
shang wu 	上午	c=42 d=1.33697 t=50750
shang xia 	上下	c=1 d=4.14827e-61 t=50750
shang xian 	上線	c=11 d=0.862412 t=50750
shang yong 	商用	c=5 d=1.3679e-13 t=50750
shang zhou 	上週	c=5 d=1.32039e-05 t=50750
shang zhou liu 	上週六	c=1 d=5.16818e-59 t=50750
shao 	少	c=1 d=1.20769e-73 t=50750
shao 	燒	c=1 d=6.18408e-82 t=50750
shao deng 	稍等	c=28 d=0.00126374 t=50750
shao kao 	燒烤	c=6 d=2.36027e-15 t=50750
shao la 	燒臘	c=1 d=1.61092e-80 t=50750
shao le 	少了	c=5 d=3.71956e-13 t=50750
shao lin 	少林	c=1 d=0.238115 t=50750
shao mai 	燒賣	c=1 d=4.7535e-75 t=50750
shao wei 	稍微	c=1 d=4.50401e-29 t=50750
shao yu 	少於	c=1 d=0.000389752 t=50750
she bei 	設備	c=13 d=0.106459 t=50750
she ji 	涉及	c=2 d=8.63817e-14 t=50750
she ji 	設計	c=30 d=5.93569e-05 t=50750
she ji gao 	設計稿	c=5 d=2.06614e-08 t=50750
she ji ru ci 	設計如此	c=1 d=2.66156e-46 t=50750
she jiao 	社交	c=4 d=9.07146e-05 t=50750
she me 	什麼	c=3 d=0.00019258 t=50750
she qu 	社區	c=3 d=1.62072e-06 t=50750
she wei 	設爲	c=2 d=4.75381e-17 t=50750
she xiang tou 	攝像頭	c=1 d=2.73656e-20 t=50750
she zhi 	設置	c=42 d=0.125954 t=50750
shei 	誰	c=1 d=1.24384e-67 t=50750
shen 	深	c=1 d=3.66918e-29 t=50750
shen 	神	c=3 d=4.54154e-09 t=50750
shen bao 	申報	c=3 d=6.16012e-07 t=50750
shen bian 	身邊	c=1 d=9.82975e-93 t=50750
shen cai 	身材	c=1 d=5.5815e-23 t=50750
shen fen 	身份	c=1 d=4.07761e-06 t=50750
shen fen zheng 	身份證	c=11 d=7.51646e-47 t=50750
shen he 	審覈	c=19 d=1.86627e-08 t=50750
shen jie shi 	腎結石	c=1 d=0.118245 t=50750
shen me 	什麼	c=108 d=1.85811 t=50750
shen me de 	什麼的	c=4 d=0.451581 t=50750
shen me ma 	什麼嗎	c=1 d=2.57632e-16 t=50750
shen me yi si 	什麼意思	c=1 d=1.44715e-54 t=50750
shen pi 	審批	c=1 d=7.04283e-53 t=50750
shen qing 	申請	c=8 d=7.15703e-07 t=50750
shen qing zhong 	申請中	c=1 d=9.54117e-66 t=50750
shen shu 	申述	c=1 d=0.00806679 t=50750
shen su 	申訴	c=1 d=0.00848038 t=50750
shen ti 	身體	c=2 d=0.822835 t=50750
shen wei 	身爲	c=1 d=2.30341e-81 t=50750
shen ya 	神鴉	c=1 d=5.94501e-30 t=50750
shen zhen 	深圳	c=63 d=2.05919 t=50750
sheng 	生	c=9 d=4.84489e-05 t=50750
sheng 	省	c=4 d=5.34243e-08 t=50750
sheng cai 	生菜	c=2 d=0.20089 t=50750
sheng chan 	生產	c=73 d=1.48376e-06 t=50750
sheng cheng 	生成	c=31 d=8.33305e-09 t=50750
sheng cun 	生存	c=1 d=0.201897 t=50750
sheng fen 	省份	c=1 d=1.70351e-61 t=50750
sheng hao 	生蠔	c=1 d=2.99071e-06 t=50750
sheng he 	生合	c=1 d=5.54121e-26 t=50750
sheng huo 	生活	c=3 d=0.29674 t=50750
sheng ji 	升級	c=8 d=5.03046e-06 t=50750
sheng jiang 	升降	c=1 d=0.0113902 t=50750
sheng ming 	生命	c=1 d=1.21883e-34 t=50750
sheng qian 	省錢	c=1 d=0.000236397 t=50750
sheng shi 	省市	c=1 d=1.52824e-19 t=50750
sheng shi qu 	省市区	c=5 d=1.79304e-07 t=50750
sheng xia 	剩下	c=4 d=2.75552e-13 t=50750
sheng xiao 	生效	c=7 d=3.42807e-20 t=50750
sheng yi 	生意	c=1 d=2.22381e-79 t=50750
sheng yin 	聲音	c=1 d=1.10604e-68 t=50750
sheng yu 	剩餘	c=3 d=1.77399e-38 t=50750
shi 	事	c=4 d=1.82746e-05 t=50750
shi 	十	c=2 d=5.21124e-39 t=50750
shi 	式	c=1 d=1.22899e-14 t=50750
shi 	是	c=993 d=6.84659 t=50750
shi 	時	c=34 d=3.05977e-07 t=50750
shi 	試	c=13 d=3.02802e-21 t=50750
shi a 	是啊	c=16 d=1.65854 t=50750
shi ai he ni geng jia 	是愛和你更加	c=1 d=3.68569e-23 t=50750
shi ba 	是吧	c=4 d=4.60831e-63 t=50750
shi bai 	失敗	c=59 d=1.08737 t=50750
shi bie 	識別	c=3 d=5.11953e-36 t=50750
shi bu hui 	是不會	c=1 d=8.83642e-75 t=50750
shi bu shi 	是不是	c=73 d=0.119739 t=50750
shi bu shi de 	是不是得	c=1 d=2.46833e-71 t=50750
shi bu yao 	是不要	c=1 d=4.3429e-71 t=50750
shi chang 	市場	c=4 d=1.91021e-22 t=50750
shi da fu 	士大夫	c=1 d=1.64895e-31 t=50750
shi dai 	時代	c=2 d=0.00184551 t=50750
shi de 	是的	c=19 d=0.600496 t=50750
shi de fa sheng 	是的發生	c=2 d=0.0134335 t=50750
shi duo ge 	十多個	c=1 d=1.34381e-06 t=50750
shi duo shao 	是多少	c=1 d=3.17943e-20 t=50750
shi fen 	時分	c=1 d=3.04833e-54 t=50750
shi fou 	是否	c=75 d=0.910255 t=50750
shi he 	適合	c=4 d=3.29227e-14 t=50750
shi hou 	時候	c=56 d=0.431326 t=50750
shi hou shu ru 	時候輸入	c=1 d=9.16267e-31 t=50750
shi ji 	實際	c=4 d=2.69958e-07 t=50750
shi jian 	事件	c=5 d=1.12283e-10 t=50750
shi jian 	實踐	c=0 d=3.62526e-06 t=50750
shi jian 	時間	c=69 d=0.440546 t=50750
shi jian chuo 	時間戳	c=1 d=1.36738e-34 t=50750
shi jian duan 	時間段	c=1 d=6.81704e-52 t=50750
shi jian jin 	時間緊	c=1 d=8.72351e-12 t=50750
shi jie 	世界	c=10 d=1.41813 t=50750
shi juan 	試卷	c=2 d=1.7533e-47 t=50750
shi ke yi 	是可以	c=1 d=5.22723e-75 t=50750
shi li 	實例	c=2 d=0.00169932 t=50750
shi li 	實力	c=1 d=4.10699e-61 t=50750
shi li 	示例	c=1 d=0.00137404 t=50750
shi li 	視力	c=2 d=1.0804e-42 t=50750
shi liu 	十六	c=1 d=1.85988e-06 t=50750
shi ma 	是嗎	c=6 d=2.66718e-12 t=50750
shi ming 	實名	c=1 d=2.92392e-05 t=50750
shi na ge 	是哪个	c=1 d=1.00584e-39 t=50750
shi na li 	是那裏	c=1 d=1.33771e-70 t=50750
shi ni 	是你	c=1 d=0.228779 t=50750
shi ni zai 	是你在	c=1 d=9.08048e-72 t=50750
shi pei 	適配	c=3 d=1.72455e-29 t=50750
shi pin 	視頻	c=6 d=0.000266536 t=50750
shi qing 	事情	c=1 d=1.25998e-73 t=50750
shi qing ba 	事情吧	c=1 d=1.26002e-72 t=50750
shi qu 	失去	c=1 d=5.95331e-17 t=50750
shi sha shuo sha 	是啥說啥	c=3 d=0.878216 t=50750
shi sha shuo sha shi 	是啥說啥是	c=1 d=4.02131e-18 t=50750
shi sha shuo sha shi shi shi shi sha shuo sha shi shi shi shang shi sha shuo sha shi 	是啥說啥是事實是啥說啥是事實上是啥說啥是	c=1 d=3.1004e-18 t=50750
shi shang 	時尚	c=1 d=0.113042 t=50750
shi shen me 	是什麼	c=6 d=0.00355546 t=50750
shi shi 	事實	c=0 d=1.22836e-18 t=50750
shi shi 	試試	c=14 d=0.000197455 t=50750
shi shi shi sha shuo sha shi shi shi shi sha shuo sha shi shi shi shi sha shuo sha shi shi shi shi sha shuo sha shi san shi sui 	事實是啥說啥是事實是啥說啥是事實是啥說啥是事實是啥說啥是三十歲	c=1 d=3.16303e-18 t=50750
shi shi xiao 	使失效	c=1 d=1.29574e-48 t=50750
shi shuo shi sha shuo sha 	是說是啥說啥	c=1 d=2.97883e-18 t=50750
shi shuo shi sha shuo sha shi 	是說是啥說啥是	c=1 d=2.94919e-18 t=50750
shi ta 	是他	c=0 d=2.73936e-33 t=50750
shi ta de 	是他的	c=1 d=2.75309e-32 t=50750
shi ta men 	是他們	c=1 d=4.14178e-72 t=50750
shi tang 	食堂	c=1 d=2.71265e-05 t=50750
shi tou 	石頭	c=1 d=4.93252e-10 t=50750
shi wo 	是我	c=7 d=0.115903 t=50750
shi wo de 	是我的	c=1 d=0.00231117 t=50750
shi wo zhe bian 	是我這邊	c=1 d=0.0399551 t=50750
shi wu 	食物	c=2 d=3.41283e-17 t=50750
shi xia 	十下	c=1 d=8.93978e-06 t=50750
shi xia 	試下	c=71 d=0.135962 t=50750
shi xian 	實現	c=7 d=4.8624e-18 t=50750
shi xian ao 	實現奧	c=1 d=4.93588e-18 t=50750
shi xian de 	實現的	c=1 d=4.22717e-18 t=50750
shi xiang 	事項	c=2 d=0.0804596 t=50750
shi xiao 	失效	c=23 d=0.00167567 t=50750
shi xiao 	失曉	c=1 d=3.27291e-08 t=50750
shi xiao 	實效	c=3 d=6.49034e-14 t=50750
shi ya 	是呀	c=0 d=2.76642e-31 t=50750
shi ya hao chu 	是呀好處	c=1 d=2.78028e-30 t=50750
shi yao 	是要	c=4 d=1.06985e-59 t=50750
shi ye 	事業	c=1 d=9.47583e-44 t=50750
shi ye bu 	事業部	c=1 d=9.42857e-44 t=50750
shi yi qian 	是以前	c=1 d=9.54929e-76 t=50750
shi yi xia 	試一下	c=8 d=0.543351 t=50750
shi yin wei 	是因爲	c=1 d=6.03794e-36 t=50750
shi yong 	使用	c=93 d=1.86306 t=50750
shi yong 	實用	c=6 d=1.35898 t=50750
shi yong 	是用	c=1 d=9.64589e-18 t=50750
shi yong 	適用	c=4 d=1.21853e-43 t=50750
shi yong bu yi yang 	使用不一樣	c=1 d=1.06945e-84 t=50750
shi yong lai 	是用來	c=1 d=0.146607 t=50750
shi yong qi 	試用期	c=1 d=1.89507e-50 t=50750
shi yong ta 	使用它	c=1 d=8.12933e-35 t=50750
shi you 	是有	c=3 d=1.97146e-15 t=50750
shi zai 	是在	c=6 d=1.70652e-23 t=50750
shi zen 	是怎	c=1 d=2.26881e-50 t=50750
shi zen me 	是怎麼	c=1 d=7.632e-57 t=50750
shi zen me yang 	是怎麼樣	c=1 d=1.58365e-85 t=50750
shi zhe ge 	是这个	c=5 d=1.89956e-18 t=50750
shi zhe xie 	是這些	c=1 d=5.66489e-21 t=50750
shi zhe yang 	是这样	c=5 d=6.8764e-07 t=50750
shi zheng chang 	是正常	c=1 d=7.6004e-67 t=50750
shi zhong 	時鐘	c=1 d=2.40672e-09 t=50750
shi zong 	失蹤	c=1 d=1.0516e-33 t=50750
shou 	受	c=1 d=5.66374e-48 t=50750
shou 	手	c=1 d=1.04564e-25 t=50750
shou 	收	c=8 d=1.40353e-09 t=50750
shou 	熟	c=1 d=3.22573e-43 t=50750
shou bu dao 	收不到	c=3 d=3.96434e-44 t=50750
shou bu le 	受不了	c=1 d=0.0992613 t=50750
shou cang 	收藏	c=3 d=0.542352 t=50750
shou dao 	受到	c=1 d=3.45139e-15 t=50750
shou dao 	收到	c=16 d=0.00878245 t=50750
shou dong 	手動	c=20 d=0.000128982 t=50750
shou fei 	收費	c=13 d=0.981683 t=50750
shou gong 	收工	c=1 d=1.78186e-90 t=50750
shou hou 	售後	c=1 d=5.45407e-16 t=50750
shou huo 	收貨	c=15 d=0.00042433 t=50750
shou huo ren 	收貨人	c=1 d=3.55589e-13 t=50750
shou ji 	手機	c=34 d=0.013256 t=50750
shou ji hao 	手机号	c=20 d=1.02619e-10 t=50750
shou ji hao ma 	手機號碼	c=1 d=2.00768e-82 t=50750
shou ji shang 	手機上	c=6 d=3.41923e-23 t=50750
shou ji shang na ge 	手機上那個	c=1 d=3.00704e-70 t=50750
shou lian 	熟练	c=1 d=0.000320701 t=50750
shou mai 	售賣	c=6 d=1.03328e-14 t=50750
shou pin 	受聘	c=1 d=5.69213e-48 t=50750
shou qi 	手氣	c=1 d=5.20504e-25 t=50750
shou quan 	授權	c=7 d=1.47182e-10 t=50750
shou ru 	收入	c=11 d=7.62492e-05 t=50750
shou shang 	手上	c=2 d=0.000343955 t=50750
shou tou shang 	手頭上	c=1 d=7.93106e-68 t=50750
shou xi 	熟悉	c=3 d=2.54367e-17 t=50750
shou xia 	收下	c=1 d=1.65002e-68 t=50750
shou xian 	首先	c=2 d=2.65334e-39 t=50750
shou xu 	手續	c=1 d=3.55347e-05 t=50750
shou xu fei 	手續費	c=1 d=3.51812e-05 t=50750
shou ye 	首頁	c=81 d=9.00667e-05 t=50750
shou you 	手遊	c=1 d=2.20527e-10 t=50750
shou zhang 	手掌	c=1 d=1.73309e-87 t=50750
shu 	叔	c=4 d=4.7897e-10 t=50750
shu 	數	c=9 d=2.47074e-46 t=50750
shu 	書	c=1 d=0.0124629 t=50750
shu 	樹	c=2 d=2.51227e-06 t=50750
shu biao 	鼠標	c=4 d=2.33115e-16 t=50750
shu chu 	輸出	c=7 d=2.0224e-21 t=50750
shu dan 	書單	c=3 d=0.745536 t=50750
shu fu 	舒服	c=0 d=2.31299e-72 t=50750
shu fu dian 	舒服點	c=2 d=3.81555e-48 t=50750
shu ji 	書籍	c=5 d=3.07744 t=50750
shu ju 	數據	c=169 d=1.28304 t=50750
shu ju ku 	數據庫	c=8 d=0.00016826 t=50750
shu liang 	數量	c=73 d=0.000262745 t=50750
shu ma 	數碼	c=2 d=3.8707e-11 t=50750
shu ru 	輸入	c=42 d=3.66253e-05 t=50750
shu ru fa 	輸入法	c=2 d=1.91145e-63 t=50750
shu ru kuang 	輸入框	c=4 d=0.00134011 t=50750
shu xing 	屬性	c=36 d=1.21908e-07 t=50750
shu yu 	屬於	c=6 d=1.09824e-06 t=50750
shu zi 	數字	c=2 d=0.00190171 t=50750
shu zu 	數組	c=4 d=6.76196e-06 t=50750
shua 	刷	c=1 d=5.59767e-57 t=50750
shua ji 	刷機	c=1 d=8.40287e-42 t=50750
shua shua 	刷刷	c=1 d=4.17687e-83 t=50750
shua xin 	刷新	c=32 d=0.438244 t=50750
shuang 	雙	c=3 d=5.11126e-90 t=50750
shuang du fu fu 	雙獨夫婦	c=0 d=0.000172074 t=50750
shuang du fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu fan fan fu fu feng fu 	雙獨夫婦反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆反反覆覆豐富	c=1 d=0.00172937 t=50750
shui 	水	c=1 d=5.47657e-35 t=50750
shui 	睡	c=1 d=2.61935e-05 t=50750
shui dao 	睡到	c=1 d=2.55468e-05 t=50750
shui dian 	水電	c=4 d=5.52389e-15 t=50750
shui guan 	水管	c=1 d=1.00293e-05 t=50750
shui guo 	水果	c=4 d=2.40071e-13 t=50750
shui guo dian 	水果店	c=1 d=1.83581e-88 t=50750
shui ni 	水泥	c=4 d=9.7362e-10 t=50750
shui yin 	水印	c=1 d=1.79085e-61 t=50750
shun bian 	順便	c=1 d=4.21755e-50 t=50750
shun feng 	順豐	c=2 d=5.41989e-72 t=50750
shun li 	順利	c=4 d=0.00118868 t=50750
shun xu 	順序	c=1 d=4.73992e-12 t=50750
shuo 	說	c=70 d=0.250334 t=50750
shuo cuo 	說錯	c=1 d=1.84137e-06 t=50750
shuo cuo le 	说错了	c=1 d=9.62036e-75 t=50750
shuo de 	說得	c=1 d=5.14257e-30 t=50750
shuo de 	說的	c=5 d=1.43085e-09 t=50750
shuo guo 	說過	c=1 d=5.24629e-59 t=50750
shuo hua 	說話	c=2 d=1.19555e-13 t=50750
shuo le 	說了	c=4 d=2.99365e-39 t=50750
shuo ming 	說明	c=20 d=6.04122e-13 t=50750
shuo shi shi shi shi sha shuo sha 	說是事實是啥說啥	c=1 d=2.93448e-18 t=50750
shuo xia 	說下	c=26 d=0.536538 t=50750
shuo yi xia 	說一下	c=2 d=8.36652e-62 t=50750
si 	四	c=47 d=0.99005 t=50750
si 	死	c=8 d=6.69386e-14 t=50750
si 	私	c=2 d=1.29645e-25 t=50750
si ge 	四個	c=1 d=6.9801e-36 t=50750
si hu 	似乎	c=1 d=1.03502e-52 t=50750
